"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"znf821",0.000195316018989607,0.28708425465347,0.109,0,1
"kiaa1429",0.000195316018989607,0.285864093305731,0.109,0,1
"rpp30",0.000195316018989607,0.283616522616386,0.109,0,1
"mmp14",0.000195316018989607,0.277313388116805,0.109,0,1
"wac-as1",0.000195316018989607,0.277056234929403,0.109,0,1
"nt5dc1",0.000195316018989607,0.266514759183034,0.109,0,1
"isg20",0.000195316018989607,0.264056388107215,0.109,0,1
"oser1",0.000195316018989607,0.257766384648438,0.109,0,1
"pom121c",0.000195316018989607,0.255505764113302,0.109,0,1
"tspan32",0.000195316018989607,0.254984196667523,0.109,0,1
"lilrb3",0.000195316018989607,0.253938127189893,0.109,0,1
"samd9",0.000195316018989607,0.251534386287372,0.109,0,1
"c22orf39",0.000195316018989607,0.250948402156631,0.109,0,1
"cdc37",0.000196530402770036,0.283072498292144,0.327,0.089,1
"rnf115",0.000197482508665368,0.691454693418472,0.236,0.048,1
"rpusd4",0.000197815671434089,0.49473163760445,0.164,0.016,1
"parl",0.000200166714493601,0.365315553756225,0.218,0.04,1
"rap2b",0.000201094723099859,0.507170786132353,0.182,0.024,1
"calr",0.00020327067203906,0.297797295830204,0.582,0.226,1
"nfatc2ip",0.000203784182621073,0.306839781069807,0.164,0.016,1
"pan3",0.000204844708838351,0.405900765330099,0.273,0.065,1
"uba7",0.000206696387174564,0.640252456635335,0.182,0.024,1
"tmem222",0.000206696387174564,0.485059301826928,0.182,0.024,1
"glrx",0.000206696387174564,0.336593028808171,0.182,0.024,1
"rbm6",0.000207776972303601,0.625420409082922,0.255,0.056,1
"hpcal1",0.000209242365010694,0.488913145718077,0.273,0.065,1
"adrb2",0.000210132939711064,0.293084783710026,0.218,0.04,1
"meg3",0.000211922843528817,-1.47046404487939,0.036,0.274,1
"cd84",0.000216521033489328,0.429336903742818,0.291,0.073,1
"mgat2",0.000216601114824243,0.409099495908264,0.236,0.048,1
"pick1",0.000218342202758422,0.345905722275831,0.182,0.024,1
"cndp2",0.000223050053135619,0.307997934201595,0.345,0.097,1
"ppp6r3",0.000224393505895712,0.496170996477498,0.182,0.024,1
"brox",0.000224393505895712,0.413465691147926,0.182,0.024,1
"r3hcc1",0.000224393505895712,0.386057786934675,0.182,0.024,1
"snapc1",0.000233905674008623,0.488540775355769,0.2,0.032,1
"exoc6",0.00023697137253878,0.359924195583398,0.182,0.024,1
"arid2",0.00023994448368934,0.541618817975142,0.2,0.032,1
"cabp4",0.000243505566512736,0.681510029017115,0.182,0.024,1
"vezt",0.000246129332845784,0.549231055112716,0.2,0.032,1
"orai3",0.000246129332845784,0.250946514580962,0.2,0.032,1
"tsnax",0.00024856308729468,0.445342497897799,0.236,0.048,1
