"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"mrpl38",6.44762117698973e-94,-0.438466651745548,0.002,0.152,2.59265295147934e-89
"ogdh",8.27517730669525e-94,-0.616166286588728,0.059,0.311,3.32753154679523e-89
"gm37494",9.57490565327921e-94,-0.557722999767767,0,0.142,3.8501653122401e-89
"mark4",9.78037920791842e-94,-0.483392247371825,0.054,0.306,3.93278828329607e-89
"inha",1.25104555728718e-93,-0.617350140481686,0.007,0.17,5.03057929040748e-89
"efr3a",1.27368778669788e-93,1.32787471502066,0.575,0.322,5.12162595909084e-89
"ebpl",1.67855783927378e-93,-0.613749766322638,0.024,0.223,6.7496489275038e-89
"celf4",1.75056785161425e-93,-0.533413484145272,0.181,0.55,7.03920838812605e-89
"nwd1",2.57539808930907e-93,-0.527133743621737,0,0.143,1.03559332569207e-88
"c1orf132",2.6131943016955e-93,1.63193669937627,0.315,0,1.05079156065478e-88
"nova1",2.70719017428286e-93,1.66990197333659,0.403,0.072,1.08858824098088e-88
